Координаты: (294.0, 216.5); Яркость: 473; Размер: 2; Тип: звезда
Координаты: (111.5, 53.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (95.0, 53.5); Яркость: 2713; Размер: 12; Тип: звезда
Координаты: (52.5, 52.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (7.0, 53.5); Яркость: 1352; Размер: 6; Тип: звезда
Координаты: (174.5, 51.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (77.5, 50.5); Яркость: 756; Размер: 3; Тип: звезда
Координаты: (57.0, 51.5); Яркость: 2689; Размер: 12; Тип: звезда
Координаты: (234.5, 50.0); Яркость: 468; Размер: 2; Тип: звезда
Координаты: (180.0, 49.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (25.5, 51.0); Яркость: 2381; Размер: 12; Тип: звезда
Координаты: (12.5, 53.0); Яркость: 10407; Размер: 56; Тип: звезда
Координаты: (36.5, 49.0); Яркость: 1476; Размер: 6; Тип: звезда
Координаты: (156.5, 48.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (5.5, 47.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (61.5, 46.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (48.5, 47.0); Яркость: 1500; Размер: 6; Тип: звезда
Координаты: (31.5, 46.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (223.0, 46.5); Яркость: 1406; Размер: 6; Тип: звезда
Координаты: (143.0, 44.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (201.5, 44.5); Яркость: 713; Размер: 3; Тип: звезда
Координаты: (23.5, 43.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (1.0, 44.5); Яркость: 1477; Размер: 6; Тип: звезда
Координаты: (47.0, 41.5); Яркость: 1400; Размер: 6; Тип: звезда
Координаты: (13.5, 42.0); Яркость: 2585; Размер: 12; Тип: звезда
Координаты: (39.5, 40.5); Яркость: 2075; Размер: 9; Тип: звезда
Координаты: (5.5, 38.5); Яркость: 185; Размер: 1; Тип: звезда
Координаты: (156.0, 37.5); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (32.5, 37.5); Яркость: 735; Размер: 3; Тип: звезда
Координаты: (21.5, 36.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (208.0, 36.0); Яркость: 973; Размер: 4; Тип: звезда
Координаты: (41.5, 35.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (19.0, 35.5); Яркость: 417; Размер: 2; Тип: звезда
Координаты: (138.5, 34.5); Яркость: 240; Размер: 1; Тип: звезда
Координаты: (27.5, 34.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (62.5, 32.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (84.5, 31.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (208.5, 30.5); Яркость: 230; Размер: 1; Тип: звезда
Координаты: (10.5, 30.5); Яркость: 2199; Размер: 9; Тип: звезда
Координаты: (26.0, 28.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (118.0, 28.5); Яркость: 1510; Размер: 6; Тип: звезда
Координаты: (38.0, 28.5); Яркость: 1520; Размер: 6; Тип: звезда
Координаты: (20.5, 27.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (48.5, 27.0); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (3.0, 27.0); Яркость: 999; Размер: 4; Тип: звезда
Координаты: (28.5, 23.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (12.0, 21.0); Яркость: 2982; Размер: 16; Тип: звезда
Координаты: (53.0, 19.0); Яркость: 1002; Размер: 4; Тип: звезда
Координаты: (41.0, 20.0); Яркость: 3375; Размер: 16; Тип: звезда
Координаты: (24.0, 17.5); Яркость: 497; Размер: 2; Тип: звезда
Координаты: (70.5, 16.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (16.0, 15.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (185.5, 14.0); Яркость: 466; Размер: 2; Тип: звезда
Координаты: (28.0, 13.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (117.5, 12.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (102.5, 12.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (25.5, 12.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (238.0, 11.5); Яркость: 428; Размер: 2; Тип: звезда
Координаты: (94.5, 10.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (39.5, 10.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (7.5, 10.5); Яркость: 224; Размер: 1; Тип: звезда
Координаты: (24.0, 7.0); Яркость: 1012; Размер: 4; Тип: звезда
Координаты: (19.5, 3.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (4.5, 3.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (129.5, 2.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (196.5, 0.5); Яркость: 213; Размер: 1; Тип: звезда
Координаты: (50.5, 0.5); Яркость: 255; Размер: 1; Тип: звезда
