Координаты: (3.5, 215.0); Яркость: 421; Размер: 2; Тип: звезда
Координаты: (257.5, 24.0); Яркость: 4207; Размер: 20; Тип: звезда
Координаты: (239.0, 23.0); Яркость: 3425; Размер: 16; Тип: звезда
Координаты: (200.5, 21.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (271.5, 21.0); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (233.5, 21.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (188.0, 19.0); Яркость: 953; Размер: 4; Тип: звезда
Координаты: (275.5, 14.5); Яркость: 225; Размер: 1; Тип: звезда
Координаты: (287.0, 13.5); Яркость: 492; Размер: 2; Тип: звезда
Координаты: (258.0, 11.5); Яркость: 490; Размер: 2; Тип: звезда
Координаты: (298.0, 11.0); Яркость: 2624; Размер: 12; Тип: звезда
Координаты: (277.5, 6.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (252.5, 3.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (113.5, 0.5); Яркость: 685; Размер: 3; Тип: звезда
