Координаты: (282.5, 300.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (206.5, 17.0); Яркость: 472; Размер: 2; Тип: звезда
Координаты: (191.5, 16.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (140.0, 19.0); Яркость: 7662; Размер: 36; Тип: звезда
Координаты: (158.5, 15.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (119.5, 14.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (150.5, 12.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (137.0, 13.0); Яркость: 952; Размер: 4; Тип: звезда
Координаты: (144.0, 11.0); Яркость: 819; Размер: 4; Тип: звезда
Координаты: (205.0, 9.0); Яркость: 838; Размер: 4; Тип: звезда
Координаты: (173.0, 9.0); Яркость: 951; Размер: 4; Тип: звезда
Координаты: (162.0, 9.0); Яркость: 886; Размер: 4; Тип: звезда
Координаты: (151.5, 8.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (168.0, 8.0); Яркость: 984; Размер: 4; Тип: звезда
Координаты: (135.0, 8.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (147.0, 5.5); Яркость: 2459; Размер: 10; Тип: звезда
Координаты: (162.0, 3.0); Яркость: 930; Размер: 4; Тип: звезда
Координаты: (154.0, 1.5); Яркость: 1454; Размер: 6; Тип: звезда
Координаты: (133.5, 0.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (147.0, 36.0); Яркость: 662412; Размер: 3744; Тип: звезда
Координаты: (121.0, 3.5); Яркость: 5840; Размер: 28; Тип: звезда
Координаты: (116.0, 5.0); Яркость: 8156; Размер: 40; Тип: звезда
Координаты: (153.0, 150.5); Яркость: 6446168; Размер: 39732; Тип: звезда
