Координаты: (55.5, 300.5); Яркость: 192; Размер: 1; Тип: звезда
Координаты: (155.0, 13.5); Яркость: 2413; Размер: 10; Тип: звезда
Координаты: (136.0, 13.0); Яркость: 2001; Размер: 8; Тип: звезда
Координаты: (163.5, 10.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (104.0, 10.0); Яркость: 907; Размер: 4; Тип: звезда
Координаты: (141.5, 10.0); Яркость: 2376; Размер: 12; Тип: звезда
Координаты: (134.0, 9.0); Яркость: 994; Размер: 4; Тип: звезда
Координаты: (121.0, 10.0); Яркость: 4807; Размер: 24; Тип: звезда
Координаты: (111.5, 10.0); Яркость: 4176; Размер: 18; Тип: звезда
Координаты: (159.0, 7.5); Яркость: 1511; Размер: 6; Тип: звезда
Координаты: (128.0, 8.0); Яркость: 1972; Размер: 8; Тип: звезда
Координаты: (65.5, 7.5); Яркость: 2165; Размер: 9; Тип: звезда
Координаты: (185.0, 6.0); Яркость: 957; Размер: 4; Тип: звезда
Координаты: (148.0, 6.5); Яркость: 1322; Размер: 6; Тип: звезда
Координаты: (195.5, 4.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (166.5, 6.0); Яркость: 2676; Размер: 12; Тип: звезда
Координаты: (107.0, 4.5); Яркость: 1467; Размер: 6; Тип: звезда
Координаты: (156.0, 3.0); Яркость: 909; Размер: 4; Тип: звезда
Координаты: (125.5, 3.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (114.5, 3.0); Яркость: 1498; Размер: 6; Тип: звезда
Координаты: (160.0, 2.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (137.0, 3.5); Яркость: 2378; Размер: 10; Тип: звезда
Координаты: (129.0, 2.5); Яркость: 1348; Размер: 6; Тип: звезда
Координаты: (145.0, 150.5); Яркость: 6999288; Размер: 40334; Тип: звезда
Координаты: (192.5, 1.5); Яркость: 2044; Размер: 9; Тип: звезда
Координаты: (183.5, 2.0); Яркость: 1012; Размер: 4; Тип: звезда
Координаты: (179.0, 13.0); Яркость: 49877; Размер: 260; Тип: звезда
Координаты: (173.0, 2.5); Яркость: 2379; Размер: 10; Тип: звезда
Координаты: (167.0, 1.0); Яркость: 1704; Размер: 8; Тип: звезда
Координаты: (152.0, 1.5); Яркость: 1395; Размер: 6; Тип: звезда
Координаты: (143.5, 1.0); Яркость: 494; Размер: 2; Тип: звезда
Координаты: (99.5, 0.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (45.5, 0.5); Яркость: 214; Размер: 1; Тип: звезда
